Moderate Positive Skew,Highly Positive Skew,Moderate Negative Skew,Highly Negative Skew,Moderate Positive Skew Log,Highly Positive Skew Log,Moderate Negative Skew Log,Highly Negative Skew Log
8.333947645,8.071228863,3.711738163,3.942780622,2.120337251,2.088305746,1.311500274,1.371886216
8.336544125,8.071244357,3.711338319,3.94216535,2.120648757,2.088307666,1.311392544,1.371730154
8.337246316,8.071546063,3.708406133,3.942005197,2.120732984,2.088345045,1.310602171,1.371689527
8.337999325,8.072810442,3.70734113,3.938317633,2.120823299,2.08850168,1.310314943,1.370753635
8.338724055,8.072935571,3.705287837,3.937431677,2.120910214,2.08851718,1.309760945,1.370528652
8.338800457,8.072942061,3.705101852,3.936821631,2.120919376,2.088517984,1.309710749,1.370373705
8.339366967,8.074226899,3.704619852,3.936680543,2.12098731,2.088677124,1.309580649,1.370337866
8.341274962,8.075711157,3.702264454,3.936394845,2.121216078,2.088860934,1.308944647,1.37026529
8.341756922,8.076946204,3.700423539,3.93636136,2.121273856,2.089013856,1.308447283,1.370256784
8.342757823,8.077542106,3.700137104,3.93536843,2.121393836,2.089087631,1.308369874,1.370004506
8.343067991,8.078505887,3.699424059,3.934093828,2.121431013,2.08920694,1.308177148,1.36968057
8.344209653,8.083747944,3.696395182,3.933931315,2.121567844,2.089855619,1.30735807,1.36963926
8.345426979,8.084423683,3.692016413,3.933882234,2.121713722,2.089939208,1.306172762,1.369626784
8.346070934,8.086531041,3.689518881,3.932301163,2.121790881,2.090199843,1.305496065,1.369224792
8.34640383,8.086862697,3.687921717,3.932300032,2.121830767,2.090240856,1.305063079,1.369224505
8.346743855,8.09034041,3.68772299,3.931027447,2.121871505,2.090670808,1.305009192,1.368900829
8.346834017,8.090346459,3.687426192,3.930407409,2.121882307,2.090671556,1.304928706,1.368743087
8.347593794,8.093738738,3.687276896,3.926651767,2.121973329,2.091090767,1.304888217,1.367787095
8.348202726,8.095468943,3.684234888,3.926150269,2.122046273,2.091304515,1.304062875,1.36765937
8.350096771,8.095503078,3.683018001,3.925761627,2.122273128,2.091308732,1.303732525,1.367560378
8.354645877,8.097140942,3.682384736,3.925584511,2.122817777,2.091511029,1.303560568,1.36751526
8.360197614,8.099883129,3.68205752,3.923704465,2.123482065,2.091849633,1.303471705,1.367036224
8.360676443,8.100083453,3.681314858,3.922907968,2.123539338,2.091874364,1.303269987,1.366833207
8.361505538,8.101136211,3.680330807,3.922555548,2.123638499,2.092004325,1.303002641,1.366743367
8.361689551,8.103881233,3.679775929,3.919909565,2.123660506,2.092343111,1.302851861,1.366068583
8.36177902,8.104745773,3.67853046,3.919714021,2.123671206,2.092449788,1.302513341,1.366018697
8.362500885,8.1054687,3.677956756,3.919683592,2.123757531,2.092538982,1.302357369,1.366010934
8.364146631,8.106134931,3.675857586,3.917668939,2.123954313,2.092621174,1.301786462,1.365496819
8.365835075,8.107793978,3.67536012,3.917157498,2.124156159,2.092825819,1.30165112,1.365366263
8.366805012,8.108619507,3.672466039,3.914676293,2.124272093,2.092927633,1.300863382,1.364732642
8.374219144,8.108892497,3.667518588,3.910217264,2.125157837,2.092961299,1.299515299,1.363592939
8.374546681,8.109520745,3.6672218,3.909794279,2.125196949,2.093038772,1.299434373,1.363484759
8.375222933,8.111081144,3.666625737,3.909337101,2.125277696,2.093231169,1.299271821,1.36336782
8.375475981,8.11212924,3.66582003,3.909047697,2.12530791,2.093360379,1.299052057,1.363293789
8.378638801,8.112574194,3.663382187,3.906678523,2.125685467,2.093415228,1.298386816,1.36268753
8.384465191,8.113788205,3.663282049,3.906070383,2.126380612,2.093564862,1.29835948,1.362531851
8.385100182,8.114229518,3.661445683,3.904771483,2.126456343,2.093619251,1.297858065,1.362199263
8.38678561,8.11467609,3.66074759,3.90221095,2.126657325,2.093674285,1.297667386,1.361543303
8.388142277,8.114801433,3.659578967,3.90052002,2.126819075,2.093689732,1.297348104,1.361109883
8.389154273,8.115096594,3.65615728,3.898837935,2.126939714,2.093726104,1.296412672,1.360678543
8.389526276,8.117305282,3.655619607,3.898099367,2.126984056,2.093998237,1.296265602,1.360489093
8.38973869,8.117363837,3.654314918,3.898071791,2.127009375,2.094005451,1.295908639,1.360482018
8.39106261,8.117511098,3.653789856,3.897263981,2.127167164,2.094023592,1.295764946,1.360274764
8.394789633,8.119472138,3.652843739,3.896050852,2.127611232,2.094265144,1.295505971,1.359963438
8.395162991,8.11964297,3.652639979,3.895138857,2.127655706,2.094286184,1.295450188,1.359729329
8.396908306,8.120648892,3.651901342,3.890272646,2.127863579,2.094410064,1.295247948,1.358479244
8.397217987,8.121262637,3.651339328,3.890223394,2.127900459,2.094485639,1.295094039,1.358466584
8.397591593,8.121297571,3.646989578,3.890049308,2.12794495,2.094489941,1.293902054,1.358421833
8.397973374,8.121479997,3.645380526,3.889882689,2.127990412,2.094512403,1.293460757,1.358379
8.398549046,8.12149092,3.641583767,3.88830629,2.128058958,2.094513748,1.292418688,1.357973662
8.398920881,8.12179331,3.639858055,3.888159393,2.128103231,2.094550981,1.291944685,1.357935882
8.399208577,8.122520404,3.639787666,3.888017597,2.128137484,2.094640501,1.291925346,1.357899413
8.402043435,8.122831817,3.639092325,3.887899197,2.128474942,2.094678839,1.291734289,1.35786896
8.402114002,8.125294154,3.637104589,3.887727942,2.128483341,2.094981931,1.291187923,1.35782491
8.410245633,8.125311013,3.63628307,3.886311913,2.129450681,2.094984006,1.290962025,1.357460614
8.412372062,8.125797176,3.635128012,3.885854437,2.129703487,2.095043837,1.290644327,1.357342892
8.412644096,8.128522113,3.634711729,3.885434058,2.129735824,2.095379125,1.290529804,1.357234704
8.413398659,8.13107044,3.633964734,3.884560008,2.129825514,2.09569258,1.290324265,1.357009723
8.416897064,8.133963627,3.63376624,3.883144498,2.130241241,2.096048336,1.290269642,1.356645263
8.417466229,8.135763629,3.633646487,3.878870315,2.13030886,2.096269606,1.290236686,1.355543955
8.418013265,8.135931357,3.632718749,3.878261069,2.130373846,2.096290222,1.289981335,1.355386875
8.419496524,8.136304578,3.626818038,3.878153356,2.130550031,2.096336094,1.28835569,1.355359101
8.419797571,8.136824077,3.62658568,3.876425648,2.130585787,2.096399941,1.288291622,1.354913504
8.41998178,8.137714744,3.624853083,3.87387536,2.130607664,2.096509397,1.287813759,1.354255391
8.420541667,8.1396061,3.624093731,3.871505659,2.130674157,2.096741788,1.287604252,1.353643491
8.421031913,8.139791867,3.622561638,3.868862084,2.130732376,2.096764611,1.28718141,1.352960429
8.421755302,8.139843921,3.621149,3.868401451,2.130818275,2.096771006,1.286791379,1.35284136
8.421758822,8.140701245,3.618806811,3.868226325,2.130818693,2.096876324,1.286144361,1.352796088
8.421807004,8.141150935,3.618366782,3.86739899,2.130824414,2.096931563,1.286022759,1.352582185
8.423976956,8.144600818,3.617010657,3.863883644,2.131082039,2.097355231,1.285647899,1.351672803
8.424544936,8.145245711,3.616782662,3.863367876,2.131149461,2.097434409,1.285584863,1.35153931
8.424941414,8.146139808,3.614262197,3.862299912,2.131196522,2.097544172,1.28488774,1.351262838
8.425041927,8.149090708,3.611657736,3.861519119,2.131208453,2.097906351,1.284166874,1.35106066
8.425551076,8.149936704,3.611316479,3.86143855,2.131268884,2.098010161,1.284072381,1.351039795
8.426614737,8.15054018,3.611255126,3.860514263,2.131395118,2.098084205,1.284055392,1.350800403
8.427345353,8.150769486,3.609472306,3.860321466,2.131481818,2.098112338,1.283561586,1.350750461
8.42819183,8.150942132,3.605411055,3.859993157,2.131582257,2.09813352,1.282435788,1.350665411
8.429041835,8.153953497,3.604301661,3.858790254,2.131683104,2.098502901,1.282128038,1.350353729
8.429488517,8.15407233,3.603267769,3.857719389,2.131736096,2.098517475,1.281841147,1.350076177
8.431020941,8.155183431,3.600841119,3.857578085,2.131917873,2.098653729,1.281167462,1.350039547
8.431692759,8.155874524,3.600511288,3.857318424,2.131997554,2.098738468,1.28107586,1.349972233
8.432159924,8.160130043,3.598297448,3.857057927,2.132052958,2.099260105,1.280460802,1.349904698
8.43286627,8.160180888,3.594945897,3.856834474,2.132136723,2.099266336,1.279528942,1.349846763
8.433323377,8.160967757,3.594314464,3.855932122,2.132190926,2.09936276,1.279353281,1.349612773
8.433327453,8.162382601,3.5916124,3.855323865,2.13219141,2.099536112,1.278601238,1.349455015
8.433991095,8.163213554,3.591226628,3.855248437,2.132270099,2.099637909,1.278493823,1.34943545
8.434894314,8.163956669,3.590406068,3.855072208,2.132377186,2.099728937,1.278265307,1.349389738
8.43576101,8.165017223,3.58955596,3.852386602,2.132479932,2.099858836,1.278028507,1.348692853
8.43948018,8.165530799,3.586436897,3.851767907,2.132920717,2.099921733,1.277159202,1.34853224
8.441251332,8.16749924,3.58561096,3.850943058,2.13313056,2.100162771,1.276928881,1.348318068
8.442545892,8.168463877,3.583944778,3.850880888,2.133283909,2.100280871,1.276464087,1.348301924
8.444053841,8.170163812,3.5804768,3.85050552,2.133462506,2.100488959,1.275495976,1.348204444
8.444854923,8.171073609,3.580247519,3.846937385,2.133557371,2.100600309,1.275431937,1.347277347
8.445023819,8.17288801,3.578772694,3.846288368,2.133577371,2.100822336,1.275019919,1.347108623
8.447776237,8.173263155,3.577304779,3.842237376,2.13390324,2.100868236,1.274609662,1.346054847
8.448196399,8.1755306,3.570423803,3.841179845,2.133952975,2.10114562,1.272684301,1.345779571
8.449775565,8.177887594,3.567304962,3.840354256,2.134139881,2.101433877,1.271810398,1.345564617
8.450522255,8.178291175,3.566580338,3.839961697,2.134228245,2.101483226,1.271607248,1.345462392
8.450610464,8.181318358,3.566129899,3.838220117,2.134238683,2.101853306,1.271480946,1.345008748
8.451371505,8.181331483,3.566082814,3.83499587,2.134328736,2.10185491,1.271467742,1.344168358
8.452996877,8.183926126,3.566076327,3.8346964,2.134521038,2.102172002,1.271465923,1.344090266
8.454174316,8.18407806,3.565319646,3.834538296,2.134660321,2.102190567,1.271253712,1.344049035
8.454546096,8.185958736,3.564865788,3.833893578,2.134704296,2.102420337,1.271126406,1.343880887
8.45520889,8.186026301,3.564473755,3.832878648,2.134782688,2.102428591,1.271016429,1.343616126
8.457461155,8.186493907,3.559354562,3.831457724,2.135049029,2.102485712,1.269579226,1.343245338
8.459822224,8.18672788,3.558871309,3.829543577,2.13532816,2.102514292,1.269443447,1.342745626
8.460554921,8.186914868,3.554129434,3.827409239,2.135414765,2.102537132,1.268110148,1.342188135
8.460903917,8.187606089,3.553990865,3.826109836,2.135456014,2.102621558,1.268071159,1.341848578
8.460924178,8.188872548,3.55067692,3.824622611,2.135458409,2.102776226,1.267138267,1.341459799
8.461137767,8.189457592,3.549671018,3.823313939,2.135483652,2.102847668,1.266854928,1.34111757
8.462602126,8.190035901,3.548182658,3.823225831,2.135656706,2.102918281,1.266435545,1.341094525
8.463642993,8.190852906,3.547321871,3.82109065,2.135779695,2.103018032,1.266192916,1.340535892
8.464222087,8.191374077,3.547227931,3.820388061,2.135848114,2.103081659,1.266166434,1.340352004
8.466416079,8.194249555,3.546681712,3.819477295,2.136107288,2.103432634,1.266012437,1.340113579
8.466432648,8.194754408,3.543134458,3.81869925,2.136109245,2.103494243,1.265011775,1.339909854
8.467035242,8.19612089,3.542679966,3.818609034,2.136180417,2.10366098,1.264883493,1.339886229
8.467370084,8.196858351,3.542087032,3.816005835,2.136219963,2.103750953,1.26471611,1.339204283
8.467619072,8.197129522,3.539243811,3.812357361,2.136249368,2.103784035,1.263913092,1.338247728
8.467835997,8.199710196,3.538188045,3.811312232,2.136274986,2.104098812,1.263614744,1.337973548
8.469480418,8.199895446,3.536617797,3.807995519,2.136469163,2.104121404,1.263170846,1.33710294
8.470257225,8.201057581,3.534550429,3.805774449,2.136560877,2.104263119,1.262586114,1.336519505
8.470529288,8.202144413,3.531872714,3.804902656,2.136592996,2.104395634,1.261828244,1.336290408
8.473306167,8.204639066,3.531484076,3.802261415,2.136920771,2.104699734,1.261718201,1.335595999
8.474037347,8.205921036,3.531001996,3.799425273,2.137007059,2.104855971,1.261581682,1.334849811
8.474111935,8.209908543,3.530935582,3.79934557,2.137015861,2.105341784,1.261562873,1.334828833
8.477376692,8.209914991,3.52857497,3.79679974,2.13740105,2.105342569,1.260894098,1.334158538
8.478299898,8.210813787,3.528195195,3.796458235,2.137509946,2.10545204,1.260786464,1.334068589
8.47939299,8.211240092,3.525439914,3.795415646,2.137638866,2.105503959,1.260005227,1.333793929
8.480682832,8.211932119,3.525231471,3.794707588,2.137790969,2.105588233,1.2599461,1.333607356
8.481326813,8.214271937,3.5223786,3.794141022,2.137866901,2.105873122,1.2591365,1.333458041
8.482819526,8.215860662,3.521451866,3.792545537,2.138042886,2.106066513,1.258873367,1.333037439
8.486502687,8.220202796,3.51778625,3.792482154,2.138476982,2.10659488,1.257831886,1.333020727
8.488067794,8.223387694,3.516346763,3.792348052,2.138661388,2.106982252,1.257422599,1.332985366
8.488139032,8.224043046,3.513585101,3.790273819,2.138669781,2.107061943,1.256636913,1.332438264
8.489601375,8.225346315,3.512721603,3.789237646,2.138842047,2.107220401,1.256391122,1.33216485
8.491001016,8.227946283,3.505542186,3.788735349,2.139006899,2.107536443,1.254345198,1.332032282
8.493112184,8.229330722,3.505114734,3.787362611,2.139255504,2.10770469,1.254223254,1.331669896
8.494645855,8.231388982,3.502669048,3.78347655,2.139436066,2.107954771,1.253525263,1.330643309
8.494854024,8.233216071,3.500719743,3.782154464,2.139460571,2.108176712,1.252968588,1.330293811
8.49516442,8.234216714,3.500193111,3.779291789,2.13949711,2.108298242,1.252818142,1.329536635
8.496868794,8.234691796,3.499732025,3.777273412,2.139697718,2.108355937,1.252686401,1.32900243
8.501833782,8.235153087,3.496765171,3.776355109,2.140281879,2.108411953,1.251838304,1.328759288
8.503181971,8.235781168,3.495049566,3.773828132,2.140440443,2.108488219,1.251347558,1.328089906
8.504863499,8.235976612,3.493656586,3.772750656,2.140638176,2.108511949,1.25094892,1.327804352
8.506239701,8.236374463,3.492564016,3.772622929,2.140799977,2.108560255,1.250636142,1.327770497
8.507426355,8.237313452,3.492380996,3.768060194,2.140939471,2.108674253,1.250583737,1.326560332
8.50791844,8.239241382,3.49089252,3.76795984,2.140997311,2.108908274,1.25015744,1.326533698
8.509752174,8.239495045,3.486756375,3.765701125,2.14121282,2.108939061,1.248971899,1.325934066
8.511949195,8.23949976,3.484606107,3.764621601,2.141470964,2.108939633,1.248355013,1.325647352
8.512238926,8.240447081,3.483464787,3.761930181,2.141505002,2.1090546,1.248027427,1.324932172
8.512966305,8.241791606,3.481363687,3.76083015,2.141590449,2.109217748,1.247424081,1.324639718
8.515266412,8.242597804,3.4811993,3.758138876,2.141860601,2.109315562,1.247376861,1.323923855
8.515370252,8.247789086,3.475180372,3.757823768,2.141872795,2.109945175,1.245646383,1.323840005
8.515900621,8.250405612,3.473976064,3.757534776,2.141935077,2.110262364,1.245299778,1.323763098
8.516224982,8.253473114,3.469900917,3.757288153,2.141973165,2.110634095,1.244126039,1.323697461
8.518178097,8.254026622,3.469766134,3.756843496,2.14220248,2.110701157,1.244087195,1.323579109
8.518569031,8.254378828,3.469325108,3.756415245,2.142248373,2.110743827,1.243960082,1.32346511
8.518752325,8.255845911,3.466350626,3.7561505,2.142269889,2.110921545,1.243102348,1.32339463
8.520592561,8.258580718,3.466235509,3.75488541,2.142485888,2.111252747,1.243069137,1.323057768
8.521099813,8.259276257,3.465873696,3.749435686,2.142545419,2.111336963,1.24296475,1.321605345
8.522871433,8.261815444,3.464855522,3.748268216,2.142753307,2.111644351,1.242670935,1.321293924
8.523527345,8.266932637,3.464807904,3.747336317,2.142830263,2.112263538,1.242657192,1.321045272
8.525289027,8.2689022,3.462441809,3.745866753,2.143036926,2.112501755,1.241974065,1.320653033
8.525787669,8.26908229,3.460451744,3.744145649,2.143095414,2.112523534,1.241399142,1.32019346
8.526078497,8.269179634,3.456456942,3.741936362,2.143129525,2.112535306,1.240244059,1.319603221
8.529440833,8.271069085,3.456159324,3.740118286,2.143523806,2.112763773,1.240157951,1.319117238
8.529971095,8.271380786,3.4550174,3.739684315,2.143585973,2.112801458,1.239827493,1.3190012
8.533759026,8.271713606,3.454390335,3.738573185,2.144029947,2.112841695,1.239645983,1.318704037
8.533940627,8.272479492,3.453927357,3.737723091,2.144051228,2.112934282,1.239511948,1.318476627
8.537025013,8.275209513,3.453666128,3.736632023,2.144412588,2.11326424,1.239436313,1.318184677
8.537962702,8.283360763,3.453251522,3.735944697,2.14452242,2.114248775,1.239316257,1.318000718
8.539572298,8.283764548,3.449419768,3.731863048,2.144710924,2.114297521,1.238206034,1.316907586
8.544843709,8.286098964,3.448891521,3.730666363,2.145328026,2.114579287,1.238052881,1.316586867
8.545334456,8.286424803,3.447832726,3.729187139,2.145385456,2.11461861,1.237745838,1.316190285
8.545449412,8.288165459,3.445308991,3.729045372,2.145398909,2.114828649,1.237013593,1.316152268
8.545916409,8.29117444,3.444148322,3.724950191,2.145453556,2.115191629,1.236676652,1.31505348
8.54894702,8.291199351,3.443098884,3.720210659,2.14580812,2.115194633,1.236371904,1.313780295
8.550637609,8.292280755,3.442741608,3.717818464,2.146005854,2.115325053,1.236268133,1.313137062
8.551851755,8.292901953,3.440605481,3.714030115,2.146147839,2.115399963,1.235647468,1.312117571
8.553456928,8.295327834,3.437458536,3.712609418,2.14633552,2.115692445,1.234732401,1.311734977
